PAYMENT_ID,ORDER_ID,PAYMENT_STATUS,PAYMENT_AT,PAYMENT_AMOUNT
33884,33884,SUCCESS,2024-11-19 14:42:00,2789.57
33885,33885,SUCCESS,2024-11-07 22:32:00,4033.05
33886,33886,SUCCESS,2023-03-24 15:22:00,912.89
33887,33887,SUCCESS,2024-06-10 18:42:00,1913.12
33888,33888,REFUNDED,2024-12-10 05:41:00,631.66
33889,33889,SUCCESS,2024-04-18 08:59:00,1763.4
33890,33890,SUCCESS,2023-05-15 13:52:00,1223.28
33891,33891,SUCCESS,2023-04-30 08:48:00,1792.9
33892,33892,SUCCESS,2023-03-25 08:59:00,2593.53
33893,33893,SUCCESS,2023-12-28 16:39:00,1024.29
33894,33894,SUCCESS,2023-03-05 08:55:00,267.97
33895,33895,REFUNDED,2024-10-13 16:47:00,3139.27
33896,33896,SUCCESS,2024-06-17 06:49:00,3732.79
33897,33897,SUCCESS,2024-12-17 18:56:00,1962.84
33898,33898,FAILED,2023-09-01 12:12:00,430.86
33899,33899,SUCCESS,2024-09-04 00:21:00,1394.99
33900,33900,SUCCESS,2023-07-03 06:23:00,2638.77
33901,33901,FAILED,2023-07-31 16:26:00,2949.94
33902,33902,REFUNDED,2023-01-27 14:22:00,1427.22
33903,33903,FAILED,2024-02-28 10:46:00,1562.35
33904,33904,SUCCESS,2023-04-05 18:00:00,2593.76
33905,33905,REFUNDED,2024-05-15 10:54:00,1845.72
33906,33906,SUCCESS,2024-04-18 02:36:00,2408.36
33907,33907,SUCCESS,2023-07-03 19:59:00,3123.96
33908,33908,SUCCESS,2024-10-15 04:43:00,3590.91
33909,33909,FAILED,2023-07-05 10:44:00,2944.63
33910,33910,FAILED,2024-01-29 15:21:00,2493.94
33911,33911,SUCCESS,2023-06-05 13:06:00,3503.44
33912,33912,SUCCESS,2023-02-21 23:19:00,1456.25
33913,33913,FAILED,2023-07-09 07:32:00,2613.01
33914,33914,REFUNDED,2024-11-06 09:09:00,2155.71
33915,33915,SUCCESS,2024-07-30 13:39:00,1890.26
33916,33916,FAILED,2024-07-06 18:59:00,2875.25
33917,33917,SUCCESS,2024-08-02 22:19:00,3236.48
33918,33918,SUCCESS,2024-12-30 12:05:00,1866.28
33919,33919,SUCCESS,2023-06-16 08:22:00,1518.29
33920,33920,SUCCESS,2024-03-05 03:43:00,1071.51
33921,33921,SUCCESS,2023-03-13 10:36:00,1325.26
33922,33922,SUCCESS,2023-05-02 16:22:00,1347.85
33923,33923,REFUNDED,2024-03-24 03:29:00,2436.97
33924,33924,SUCCESS,2023-09-06 01:22:00,914.08
33925,33925,REFUNDED,2024-12-11 08:16:00,2552.34
33926,33926,SUCCESS,2023-09-23 18:02:00,2689.2
33927,33927,REFUNDED,2024-11-19 15:10:00,540.68
33928,33928,SUCCESS,2023-12-14 03:55:00,402.01
33929,33929,SUCCESS,2023-05-17 08:48:00,1740.28
33930,33930,SUCCESS,2023-12-07 10:49:00,597.1
33931,33931,SUCCESS,2024-05-26 19:13:00,2923.4
33932,33932,SUCCESS,2024-07-23 12:45:00,3307.22
33933,33933,SUCCESS,2024-11-24 09:47:00,1287.75
33934,33934,SUCCESS,2024-07-01 15:20:00,2999.08
33935,33935,SUCCESS,2023-10-11 10:44:00,2340.46
33936,33936,SUCCESS,2023-02-25 22:03:00,523.75
33937,33937,SUCCESS,2024-02-13 12:04:00,502.37
33938,33938,SUCCESS,2024-08-20 14:29:00,2097.8
33939,33939,SUCCESS,2024-11-27 12:58:00,158.23
33940,33940,FAILED,2024-07-15 08:24:00,1550.65
33941,33941,REFUNDED,2023-09-08 11:33:00,2525.67
33942,33942,SUCCESS,2023-01-04 04:00:00,729.95
33943,33943,SUCCESS,2023-11-24 04:50:00,613.99
33944,33944,SUCCESS,2023-07-26 01:55:00,623.76
33945,33945,SUCCESS,2023-12-24 22:48:00,1892.88
33946,33946,FAILED,2024-04-12 03:19:00,469.12
33947,33947,SUCCESS,2023-07-22 01:23:00,792.51
33948,33948,SUCCESS,2023-02-07 23:09:00,335.97
33949,33949,SUCCESS,2023-07-13 11:02:00,2089.1
33950,33950,SUCCESS,2024-03-12 10:52:00,1672.1
33951,33951,SUCCESS,2023-04-05 05:54:00,2017.22
33952,33952,SUCCESS,2023-02-07 20:40:00,1108.13
33953,33953,REFUNDED,2023-07-23 12:26:00,2302.08
33954,33954,SUCCESS,2024-05-22 14:01:00,1058.52
33955,33955,SUCCESS,2023-09-12 14:39:00,2160.07
33956,33956,FAILED,2024-11-27 05:07:00,2049.41
33957,33957,SUCCESS,2023-05-09 20:37:00,396.92
33958,33958,SUCCESS,2024-09-21 23:43:00,1191.49
33959,33959,FAILED,2023-07-06 11:11:00,1799.53
33960,33960,REFUNDED,2024-01-03 02:18:00,2028.63
33961,33961,SUCCESS,2023-03-29 01:41:00,380.87
33962,33962,SUCCESS,2024-02-15 20:04:00,1654.66
33963,33963,FAILED,2024-11-05 23:16:00,1876.67
33964,33964,SUCCESS,2024-12-13 23:16:00,3930.58
33965,33965,SUCCESS,2024-11-23 12:17:00,1613.93
33966,33966,SUCCESS,2024-07-16 06:15:00,2887.31
33967,33967,SUCCESS,2024-03-04 21:51:00,1688.09
33968,33968,SUCCESS,2023-05-18 00:54:00,1561.04
33969,33969,SUCCESS,2024-01-21 11:54:00,1588.78
33970,33970,SUCCESS,2024-09-17 06:18:00,2171.76
33971,33971,SUCCESS,2024-02-19 10:38:00,2201.42
33972,33972,SUCCESS,2023-03-27 04:31:00,2164.97
33973,33973,SUCCESS,2023-07-20 06:00:00,2758.19
33974,33974,SUCCESS,2024-06-12 19:17:00,1301.6
33975,33975,SUCCESS,2024-08-20 17:46:00,1932.7
33976,33976,REFUNDED,2023-01-29 01:25:00,3062.96
33977,33977,SUCCESS,2023-02-20 23:47:00,2236.33
33978,33978,FAILED,2024-03-03 08:41:00,1861.33
33979,33979,REFUNDED,2023-09-27 05:10:00,2183.91
33980,33980,SUCCESS,2024-10-09 20:36:00,313.74
33981,33981,SUCCESS,2023-02-03 10:20:00,5254.08
33982,33982,SUCCESS,2024-06-06 16:01:00,1012.26
33983,33983,SUCCESS,2023-05-21 05:53:00,1297.52
33984,33984,SUCCESS,2023-07-08 05:36:00,2630.66
33985,33985,SUCCESS,2024-04-02 20:58:00,1044.65
33986,33986,SUCCESS,2023-08-15 18:46:00,2071.97
33987,33987,SUCCESS,2024-10-29 15:11:00,508.53
33988,33988,SUCCESS,2023-12-20 17:02:00,2159.32
33989,33989,REFUNDED,2024-12-15 14:30:00,2507.05
33990,33990,SUCCESS,2023-05-08 19:53:00,328.26
33991,33991,REFUNDED,2024-04-30 12:19:00,3459.07
33992,33992,SUCCESS,2024-05-30 02:32:00,1449.79
33993,33993,SUCCESS,2024-06-18 17:50:00,1840.34
33994,33994,SUCCESS,2024-12-01 16:12:00,1500.35
33995,33995,SUCCESS,2023-09-10 11:35:00,2215.17
33996,33996,SUCCESS,2024-10-04 14:22:00,891.9
33997,33997,SUCCESS,2023-12-17 10:14:00,2173.58
33998,33998,SUCCESS,2023-02-28 03:31:00,868.73
33999,33999,SUCCESS,2023-10-17 16:16:00,626.79
34000,34000,SUCCESS,2023-12-21 06:37:00,2168.57
34001,34001,REFUNDED,2023-09-26 07:39:00,778.97
34002,34002,SUCCESS,2024-01-27 18:27:00,357.89
34003,34003,SUCCESS,2024-08-25 16:31:00,1522.33
34004,34004,SUCCESS,2023-11-25 16:46:00,1528.8
34005,34005,REFUNDED,2024-10-15 14:54:00,910.26
34006,34006,FAILED,2023-04-28 22:31:00,1202.13
34007,34007,SUCCESS,2024-03-12 20:06:00,233.59
34008,34008,FAILED,2024-06-26 06:46:00,1337.0
34009,34009,SUCCESS,2024-02-24 22:53:00,323.66
34010,34010,SUCCESS,2023-02-21 10:08:00,3252.42
34011,34011,SUCCESS,2023-05-04 19:05:00,453.65
34012,34012,SUCCESS,2024-03-07 15:36:00,318.42
34013,34013,SUCCESS,2023-04-17 01:47:00,423.27
34014,34014,SUCCESS,2023-07-06 12:39:00,977.82
34015,34015,SUCCESS,2024-12-14 02:16:00,2221.79
34016,34016,SUCCESS,2024-12-03 15:21:00,641.89
34017,34017,SUCCESS,2023-01-16 18:53:00,1509.67
34018,34018,SUCCESS,2024-05-20 23:49:00,272.64
34019,34019,SUCCESS,2023-07-29 09:00:00,1209.79
34020,34020,SUCCESS,2024-04-29 13:11:00,2216.54
34021,34021,SUCCESS,2024-02-27 04:03:00,1308.47
34022,34022,SUCCESS,2023-11-20 20:51:00,671.66
34023,34023,SUCCESS,2023-04-17 06:42:00,307.75
34024,34024,SUCCESS,2024-06-30 02:04:00,1911.52
34025,34025,FAILED,2024-04-30 23:25:00,2648.18
34026,34026,SUCCESS,2024-10-06 09:48:00,2286.5
34027,34027,SUCCESS,2024-04-12 21:22:00,1214.93
34028,34028,SUCCESS,2023-01-01 07:10:00,1675.28
34029,34029,SUCCESS,2024-12-09 10:22:00,2592.6
34030,34030,SUCCESS,2024-01-06 12:43:00,596.0
34031,34031,FAILED,2023-09-21 19:15:00,1181.38
34032,34032,SUCCESS,2023-04-30 19:09:00,1475.15
34033,34033,REFUNDED,2023-06-25 21:32:00,1647.62
34034,34034,SUCCESS,2023-02-25 11:53:00,3536.56
34035,34035,SUCCESS,2024-09-10 20:56:00,1257.07
34036,34036,SUCCESS,2024-01-11 11:20:00,510.3
34037,34037,SUCCESS,2023-11-14 03:29:00,1162.39
34038,34038,SUCCESS,2024-04-16 22:49:00,2639.67
34039,34039,SUCCESS,2024-01-30 04:19:00,2637.95
34040,34040,SUCCESS,2024-07-24 15:08:00,1086.45
34041,34041,SUCCESS,2023-04-20 06:07:00,3104.86
34042,34042,SUCCESS,2024-01-23 17:32:00,3548.33
34043,34043,SUCCESS,2024-01-20 00:00:00,2239.48
34044,34044,SUCCESS,2024-06-26 08:08:00,237.55
34045,34045,SUCCESS,2024-09-03 23:29:00,656.86
34046,34046,SUCCESS,2024-06-27 06:23:00,1285.9
34047,34047,REFUNDED,2023-04-03 22:31:00,2530.8
34048,34048,SUCCESS,2024-08-27 14:54:00,2324.33
34049,34049,SUCCESS,2023-05-11 06:37:00,1823.91
34050,34050,SUCCESS,2023-12-14 16:37:00,1282.49
34051,34051,SUCCESS,2023-06-06 03:09:00,3089.71
34052,34052,SUCCESS,2023-06-17 06:08:00,1076.72
34053,34053,SUCCESS,2023-10-08 19:10:00,3323.56
34054,34054,REFUNDED,2023-07-22 23:56:00,1323.27
34055,34055,SUCCESS,2024-05-08 23:23:00,2664.31
34056,34056,FAILED,2024-07-31 05:22:00,4103.76
34057,34057,REFUNDED,2024-01-14 23:35:00,4515.72
34058,34058,SUCCESS,2023-10-04 12:06:00,981.86
34059,34059,SUCCESS,2024-12-11 00:21:00,114.62
34060,34060,SUCCESS,2024-10-25 20:45:00,1243.9
34061,34061,SUCCESS,2023-04-21 13:13:00,607.9
34062,34062,SUCCESS,2024-06-15 13:30:00,2096.67
34063,34063,REFUNDED,2024-11-05 11:36:00,1331.26
34064,34064,SUCCESS,2023-12-25 13:32:00,1479.57
34065,34065,SUCCESS,2023-01-27 00:57:00,1691.2
34066,34066,SUCCESS,2024-06-10 16:48:00,2017.44
34067,34067,SUCCESS,2023-07-11 04:04:00,1688.72
34068,34068,SUCCESS,2023-02-14 12:06:00,488.75
34069,34069,SUCCESS,2024-02-25 06:50:00,2391.84
34070,34070,SUCCESS,2024-06-18 06:28:00,459.05
34071,34071,REFUNDED,2023-04-26 05:26:00,1313.28
34072,34072,SUCCESS,2024-06-26 22:34:00,1570.91
34073,34073,SUCCESS,2023-09-08 04:24:00,2882.36
34074,34074,SUCCESS,2024-09-21 16:40:00,2858.01
34075,34075,FAILED,2023-03-13 13:37:00,4778.81
34076,34076,SUCCESS,2024-09-09 05:40:00,2206.58
34077,34077,SUCCESS,2024-06-10 09:23:00,244.96
34078,34078,SUCCESS,2023-12-10 21:20:00,3029.13
34079,34079,SUCCESS,2023-07-25 00:48:00,3469.15
34080,34080,SUCCESS,2024-08-19 04:49:00,2027.45
34081,34081,SUCCESS,2024-06-04 02:35:00,3018.68
34082,34082,FAILED,2023-01-14 16:39:00,3544.86
34083,34083,SUCCESS,2024-04-08 23:36:00,3472.34
34084,34084,SUCCESS,2023-01-27 11:04:00,767.91
34085,34085,FAILED,2024-11-19 20:03:00,1572.34
34086,34086,SUCCESS,2024-06-13 04:55:00,3150.81
34087,34087,SUCCESS,2023-08-22 11:32:00,2345.56
34088,34088,SUCCESS,2023-05-04 06:10:00,186.44
34089,34089,SUCCESS,2023-12-01 04:51:00,2053.46
34090,34090,REFUNDED,2024-12-27 16:43:00,2093.18
34091,34091,REFUNDED,2023-09-22 09:26:00,152.2
34092,34092,SUCCESS,2023-11-12 23:34:00,2564.31
34093,34093,FAILED,2024-04-01 01:40:00,1349.87
34094,34094,SUCCESS,2023-05-23 06:52:00,815.68
34095,34095,SUCCESS,2023-01-22 12:20:00,3749.43
34096,34096,SUCCESS,2023-09-10 04:55:00,3044.72
34097,34097,FAILED,2024-06-19 08:37:00,2969.65
34098,34098,SUCCESS,2023-09-15 08:11:00,1888.56
34099,34099,SUCCESS,2024-02-02 19:16:00,1139.94
34100,34100,SUCCESS,2023-04-19 07:13:00,2543.09
34101,34101,SUCCESS,2024-05-26 09:53:00,2230.01
34102,34102,SUCCESS,2024-08-23 19:43:00,2487.13
34103,34103,FAILED,2023-05-14 03:07:00,4430.58
34104,34104,SUCCESS,2024-10-10 05:31:00,2027.14
34105,34105,FAILED,2023-03-16 05:28:00,4236.74
34106,34106,SUCCESS,2023-06-28 05:00:00,953.56
34107,34107,SUCCESS,2023-10-09 05:19:00,900.08
34108,34108,SUCCESS,2023-07-18 16:25:00,2488.67
34109,34109,SUCCESS,2024-01-27 19:28:00,1814.63
34110,34110,SUCCESS,2024-03-22 05:55:00,1243.06
34111,34111,SUCCESS,2023-09-03 03:48:00,400.9
34112,34112,REFUNDED,2024-02-29 21:04:00,1712.13
34113,34113,SUCCESS,2023-03-21 03:17:00,1708.81
34114,34114,SUCCESS,2023-08-26 08:06:00,2159.08
34115,34115,REFUNDED,2024-12-08 16:22:00,1325.69
34116,34116,REFUNDED,2024-04-11 21:53:00,3734.01
34117,34117,FAILED,2023-03-01 04:43:00,1442.08
34118,34118,SUCCESS,2024-02-05 14:32:00,3876.79
34119,34119,SUCCESS,2024-02-28 16:11:00,1563.48
34120,34120,SUCCESS,2024-05-07 10:22:00,2093.42
34121,34121,SUCCESS,2023-06-24 23:35:00,1885.28
34122,34122,REFUNDED,2023-09-26 02:57:00,1341.32
34123,34123,SUCCESS,2023-05-23 13:22:00,271.86
34124,34124,SUCCESS,2024-11-20 14:46:00,3941.04
34125,34125,SUCCESS,2023-09-06 03:21:00,4298.02
34126,34126,SUCCESS,2023-07-16 07:37:00,4061.02
34127,34127,SUCCESS,2024-09-21 00:18:00,1627.93
34128,34128,SUCCESS,2024-04-16 06:52:00,1969.45
34129,34129,SUCCESS,2024-04-21 21:57:00,115.52
34130,34130,FAILED,2024-08-23 19:11:00,2191.17
34131,34131,SUCCESS,2024-08-25 17:03:00,2258.44
34132,34132,REFUNDED,2023-06-26 16:08:00,3135.04
34133,34133,SUCCESS,2023-08-23 21:53:00,3039.23
34134,34134,FAILED,2024-09-21 18:40:00,1613.91
34135,34135,REFUNDED,2024-07-06 20:31:00,933.26
34136,34136,SUCCESS,2024-03-29 01:24:00,3073.65
34137,34137,FAILED,2023-03-16 22:25:00,3084.86
34138,34138,SUCCESS,2023-04-24 11:42:00,982.36
34139,34139,SUCCESS,2024-06-16 08:01:00,3354.07
34140,34140,SUCCESS,2024-04-29 16:27:00,1440.9
34141,34141,REFUNDED,2023-06-11 02:25:00,1865.52
34142,34142,SUCCESS,2024-11-28 16:58:00,484.88
34143,34143,SUCCESS,2023-05-08 16:23:00,2884.99
34144,34144,SUCCESS,2023-05-16 09:23:00,2627.52
34145,34145,SUCCESS,2023-09-24 14:53:00,3458.01
34146,34146,SUCCESS,2024-02-26 06:38:00,1357.22
34147,34147,FAILED,2024-12-01 23:45:00,279.37
34148,34148,REFUNDED,2024-05-29 16:52:00,2937.77
34149,34149,SUCCESS,2023-03-21 00:42:00,758.43
34150,34150,FAILED,2024-05-31 01:02:00,3505.92
34151,34151,SUCCESS,2024-10-11 18:05:00,1440.41
34152,34152,FAILED,2023-09-15 16:00:00,1064.4
34153,34153,SUCCESS,2023-03-26 16:02:00,688.8
34154,34154,SUCCESS,2024-11-22 07:40:00,1185.58
34155,34155,SUCCESS,2023-12-26 11:55:00,862.44
34156,34156,SUCCESS,2024-12-31 05:41:00,2700.88
34157,34157,SUCCESS,2024-02-13 12:41:00,590.75
34158,34158,SUCCESS,2023-03-22 05:13:00,1943.44
34159,34159,SUCCESS,2024-04-24 17:41:00,1625.41
34160,34160,SUCCESS,2023-01-18 22:31:00,531.97
34161,34161,SUCCESS,2023-04-26 12:43:00,479.77
34162,34162,SUCCESS,2023-03-15 17:26:00,777.04
34163,34163,REFUNDED,2024-03-06 16:42:00,3030.73
34164,34164,SUCCESS,2024-07-17 12:13:00,130.07
34165,34165,SUCCESS,2024-07-09 03:39:00,1551.23
34166,34166,FAILED,2023-05-02 06:06:00,4400.42
34167,34167,REFUNDED,2023-12-31 01:31:00,3828.78
34168,34168,SUCCESS,2024-11-09 15:26:00,660.32
34169,34169,SUCCESS,2024-08-19 02:43:00,456.2
34170,34170,SUCCESS,2024-09-28 19:54:00,284.76
34171,34171,SUCCESS,2023-07-01 14:41:00,2682.84
34172,34172,SUCCESS,2023-08-18 16:44:00,2599.87
34173,34173,SUCCESS,2024-06-26 03:51:00,1136.54
34174,34174,SUCCESS,2024-01-02 22:26:00,467.56
34175,34175,SUCCESS,2024-08-13 12:25:00,1225.58
34176,34176,SUCCESS,2024-04-18 17:30:00,3436.75
34177,34177,REFUNDED,2023-11-23 00:27:00,1376.56
34178,34178,SUCCESS,2023-08-10 14:23:00,3486.89
34179,34179,SUCCESS,2024-05-17 05:04:00,467.09
34180,34180,SUCCESS,2024-03-10 01:02:00,566.74
34181,34181,SUCCESS,2024-03-30 13:30:00,2365.64
34182,34182,SUCCESS,2023-02-16 00:07:00,2038.93
34183,34183,SUCCESS,2024-03-03 09:26:00,2574.18
34184,34184,SUCCESS,2024-08-23 03:54:00,4388.27
34185,34185,FAILED,2024-06-18 06:22:00,820.85
34186,34186,SUCCESS,2024-02-21 00:38:00,723.41
34187,34187,SUCCESS,2023-09-08 09:07:00,1774.71
34188,34188,SUCCESS,2023-01-07 02:49:00,2714.6
34189,34189,SUCCESS,2023-04-28 19:02:00,2266.63
34190,34190,SUCCESS,2023-10-11 21:56:00,671.67
34191,34191,SUCCESS,2023-03-07 03:45:00,1675.61
34192,34192,SUCCESS,2024-06-21 05:16:00,2030.73
34193,34193,SUCCESS,2023-05-26 04:19:00,565.83
34194,34194,SUCCESS,2023-03-29 09:20:00,3034.77
34195,34195,SUCCESS,2024-12-04 21:45:00,3962.07
34196,34196,SUCCESS,2023-04-25 19:58:00,2540.68
34197,34197,SUCCESS,2023-10-29 04:40:00,2775.53
34198,34198,SUCCESS,2024-12-23 02:10:00,3454.53
34199,34199,SUCCESS,2023-12-07 10:51:00,4107.67
34200,34200,SUCCESS,2023-08-12 11:08:00,3268.81
34201,34201,SUCCESS,2023-07-26 20:26:00,539.3
34202,34202,REFUNDED,2024-06-19 20:06:00,1486.85
34203,34203,SUCCESS,2024-11-02 14:13:00,4491.74
34204,34204,SUCCESS,2024-11-02 20:22:00,1147.53
34205,34205,SUCCESS,2024-07-30 22:16:00,2855.23
34206,34206,SUCCESS,2024-07-04 12:18:00,2890.22
34207,34207,REFUNDED,2024-07-08 14:23:00,493.26
34208,34208,SUCCESS,2023-09-05 04:42:00,2715.63
34209,34209,SUCCESS,2023-10-03 01:30:00,1152.51
34210,34210,SUCCESS,2024-03-18 23:17:00,3215.09
34211,34211,SUCCESS,2023-09-30 04:14:00,3936.2
34212,34212,REFUNDED,2024-04-15 09:50:00,1292.53
34213,34213,SUCCESS,2023-09-09 10:30:00,1130.18
34214,34214,SUCCESS,2024-09-23 20:11:00,516.85
34215,34215,REFUNDED,2023-10-30 07:03:00,3118.2
34216,34216,SUCCESS,2024-01-23 23:38:00,1984.07
34217,34217,FAILED,2024-10-30 18:30:00,904.01
34218,34218,SUCCESS,2023-10-14 10:08:00,2248.85
34219,34219,REFUNDED,2023-09-22 15:10:00,255.23
34220,34220,SUCCESS,2023-03-18 18:32:00,4921.84
34221,34221,SUCCESS,2024-12-04 09:09:00,607.61
34222,34222,SUCCESS,2024-08-06 19:41:00,3978.79
34223,34223,SUCCESS,2023-09-18 20:40:00,1892.8
34224,34224,FAILED,2023-12-15 11:54:00,132.82
34225,34225,SUCCESS,2024-02-23 02:26:00,549.97
34226,34226,REFUNDED,2023-11-03 18:46:00,2102.29
34227,34227,FAILED,2024-04-09 01:03:00,2607.38
34228,34228,SUCCESS,2023-04-21 04:54:00,2908.21
34229,34229,SUCCESS,2024-01-30 18:52:00,1884.28
34230,34230,SUCCESS,2024-09-07 22:04:00,3140.49
34231,34231,FAILED,2024-04-20 12:54:00,1006.63
34232,34232,SUCCESS,2023-04-16 17:48:00,3062.8
34233,34233,FAILED,2024-06-28 21:56:00,965.16
34234,34234,SUCCESS,2024-08-01 01:45:00,3412.93
34235,34235,SUCCESS,2023-11-10 09:53:00,1182.28
34236,34236,SUCCESS,2024-08-24 06:22:00,1171.63
34237,34237,SUCCESS,2024-08-12 12:52:00,1414.0
34238,34238,SUCCESS,2024-01-26 05:26:00,1712.64
34239,34239,SUCCESS,2024-06-28 14:10:00,2030.45
34240,34240,SUCCESS,2024-05-15 00:44:00,879.81
34241,34241,SUCCESS,2023-05-17 22:29:00,3340.14
34242,34242,SUCCESS,2024-03-08 21:01:00,2318.3
34243,34243,SUCCESS,2024-10-18 05:41:00,2986.04
34244,34244,FAILED,2023-03-19 15:13:00,1779.7
34245,34245,SUCCESS,2023-03-09 01:33:00,1233.85
34246,34246,SUCCESS,2023-05-19 07:08:00,2279.33
34247,34247,SUCCESS,2024-05-23 07:06:00,3385.61
34248,34248,REFUNDED,2023-08-29 21:31:00,797.44
34249,34249,SUCCESS,2023-07-12 20:51:00,745.71
34250,34250,SUCCESS,2024-10-16 14:56:00,2584.5
34251,34251,REFUNDED,2024-04-29 08:18:00,2788.54
34252,34252,SUCCESS,2023-01-01 08:25:00,1124.4
34253,34253,SUCCESS,2023-01-02 11:51:00,1192.08
34254,34254,SUCCESS,2023-03-18 08:29:00,3313.28
34255,34255,SUCCESS,2023-06-02 22:15:00,1490.96
34256,34256,SUCCESS,2023-10-30 03:20:00,2052.43
34257,34257,SUCCESS,2023-02-03 04:08:00,1446.53
34258,34258,SUCCESS,2023-07-10 22:38:00,1904.36
34259,34259,SUCCESS,2024-07-07 19:14:00,2355.95
34260,34260,SUCCESS,2023-02-02 15:18:00,411.13
34261,34261,REFUNDED,2024-08-01 06:34:00,2462.59
34262,34262,FAILED,2023-10-27 00:43:00,1192.2
34263,34263,SUCCESS,2023-03-15 02:33:00,2733.44
34264,34264,SUCCESS,2024-08-07 14:21:00,4689.74
34265,34265,FAILED,2023-09-24 18:37:00,1260.76
34266,34266,SUCCESS,2023-11-12 00:04:00,1799.84
34267,34267,SUCCESS,2024-11-17 13:38:00,490.13
34268,34268,SUCCESS,2023-03-03 17:28:00,2867.5
34269,34269,REFUNDED,2023-09-04 06:03:00,2377.88
34270,34270,SUCCESS,2023-03-17 20:08:00,1987.5
34271,34271,SUCCESS,2023-10-13 10:22:00,1321.23
34272,34272,SUCCESS,2024-12-04 05:59:00,3605.22
34273,34273,SUCCESS,2023-11-04 02:04:00,1976.75
34274,34274,SUCCESS,2023-12-13 19:06:00,2287.04
34275,34275,SUCCESS,2023-04-10 01:44:00,2900.94
34276,34276,FAILED,2024-02-23 02:08:00,2460.73
34277,34277,REFUNDED,2024-01-10 06:55:00,2687.4
34278,34278,SUCCESS,2023-11-22 14:01:00,2211.62
34279,34279,SUCCESS,2023-07-18 09:35:00,2799.8
34280,34280,SUCCESS,2024-02-22 01:24:00,1661.89
34281,34281,SUCCESS,2024-09-04 14:56:00,1348.76
34282,34282,SUCCESS,2024-03-04 10:05:00,1465.36
34283,34283,SUCCESS,2023-02-01 05:39:00,2932.74
34284,34284,SUCCESS,2024-03-03 17:12:00,1780.4
34285,34285,SUCCESS,2023-06-06 04:16:00,1435.75
34286,34286,SUCCESS,2023-10-15 17:00:00,2227.89
34287,34287,SUCCESS,2025-01-01 13:32:00,3048.38
34288,34288,SUCCESS,2023-05-07 08:27:00,3281.51
34289,34289,SUCCESS,2024-08-21 11:33:00,1240.89
34290,34290,SUCCESS,2024-08-03 02:08:00,2886.81
34291,34291,REFUNDED,2024-06-12 18:41:00,1934.0
34292,34292,SUCCESS,2024-08-17 04:12:00,308.36
34293,34293,REFUNDED,2023-03-01 08:30:00,2464.35
34294,34294,SUCCESS,2023-04-13 04:57:00,2656.72
34295,34295,SUCCESS,2024-01-23 04:53:00,261.82
34296,34296,SUCCESS,2024-03-02 23:20:00,2586.92
34297,34297,SUCCESS,2023-03-08 20:34:00,1550.05
34298,34298,SUCCESS,2023-01-17 15:01:00,960.0
34299,34299,SUCCESS,2023-04-07 01:16:00,602.83
34300,34300,SUCCESS,2023-04-29 20:11:00,609.14
34301,34301,SUCCESS,2023-09-17 17:09:00,3260.67
34302,34302,FAILED,2023-03-10 12:40:00,3144.87
34303,34303,REFUNDED,2024-05-08 08:05:00,4338.25
34304,34304,SUCCESS,2024-06-30 01:19:00,2531.7
34305,34305,REFUNDED,2024-03-12 10:12:00,1223.33
34306,34306,SUCCESS,2023-12-16 11:16:00,1295.6
34307,34307,FAILED,2024-02-18 08:39:00,2440.35
34308,34308,SUCCESS,2024-12-20 21:50:00,680.83
34309,34309,SUCCESS,2024-01-12 01:45:00,2961.45
34310,34310,SUCCESS,2024-11-02 06:30:00,887.7
34311,34311,SUCCESS,2024-04-12 08:45:00,1518.99
34312,34312,SUCCESS,2023-09-04 08:10:00,733.98
34313,34313,REFUNDED,2023-07-07 17:02:00,793.92
34314,34314,REFUNDED,2024-05-15 12:01:00,2651.74
34315,34315,SUCCESS,2023-10-09 10:13:00,2078.04
34316,34316,SUCCESS,2024-10-20 11:54:00,3916.83
34317,34317,FAILED,2023-07-20 19:46:00,1810.18
34318,34318,SUCCESS,2023-04-01 02:25:00,691.14
34319,34319,SUCCESS,2024-01-21 17:36:00,2490.9
34320,34320,FAILED,2023-06-14 06:39:00,3379.91
34321,34321,SUCCESS,2024-11-04 15:56:00,4191.72
34322,34322,SUCCESS,2023-06-24 08:34:00,2316.82
34323,34323,FAILED,2023-06-14 07:34:00,1911.77
34324,34324,SUCCESS,2024-06-14 04:24:00,820.34
34325,34325,SUCCESS,2024-08-13 00:46:00,340.7
34326,34326,SUCCESS,2023-10-17 05:20:00,895.37
34327,34327,SUCCESS,2023-02-12 22:24:00,982.85
34328,34328,REFUNDED,2024-07-26 13:24:00,819.85
34329,34329,SUCCESS,2024-04-18 04:18:00,2064.38
34330,34330,SUCCESS,2024-11-06 21:43:00,1380.55
34331,34331,SUCCESS,2023-05-30 12:28:00,2957.55
34332,34332,SUCCESS,2023-04-18 20:15:00,3136.56
34333,34333,FAILED,2023-05-21 04:41:00,2866.95
34334,34334,SUCCESS,2023-04-01 16:09:00,932.39
34335,34335,SUCCESS,2024-03-21 17:42:00,1623.08
34336,34336,FAILED,2023-07-21 19:01:00,374.13
34337,34337,SUCCESS,2023-01-10 21:21:00,976.92
34338,34338,SUCCESS,2024-08-29 21:36:00,3817.76
34339,34339,SUCCESS,2023-11-29 12:14:00,331.27
