MENU_ITEM_ID,RESTAURANT_ID,ITEM_NAME,CATEGORY,PRICE,IS_VEG,IS_ACTIVE
8062,702,Avoid Thali,Dessert,,N,0
8063,265,Tough Pizza,Starter,315.3,0,Y
8064,583,Understand Burger,Dessert,395.66,Y,Y
8065,19,Seat Thali,Dessert,567.26,N,
8066,809,Off Meal,Main,556.16,N,1
8067,795,During Meal,Starter,288.04,Y,Y
8068,619,Particular Meal,Starter,584.5,0,1
8069,569,Teach Meal,Main,149.8,Y,N
8070,559,Place Thali,Dessert,537.33,1,
8071,265,Everything Burger,Beverage,538.6,Y,N
8072,638,Smile Bowl,Starter,480.37,N,
8073,888,Energy Meal,Starter,300.99,1,Y
8074,36,Opportunity Bowl,Main,380.34,Y,N
8075,180,Son Meal,Starter,308.97,Y,Y
8076,972,Why Pizza,Dessert,406.29,0,0
8077,419,Shoulder Bowl,Beverage,152.98,Y,1
8078,448,Site Bowl,Starter,182.72,0,Y
8079,378,Bag Burger,Main,216.82,Y,Y
8080,520,Past Pizza,Starter,468.43,1,0
8081,636,Congress Pizza,Dessert,282.22,1,Y
8082,386,Yard Thali,Main,536.6,N,Y
8083,331,Majority Bowl,Starter,168.22,Y,0
8084,648,Wide Thali,Main,554.41,0,0
8085,301,Shoulder Bowl,Dessert,449.41,N,Y
8086,353,Week Thali,Main,375.45,Y,1
8087,111,Medical Bowl,Beverage,312.72,Y,0
8088,903,Billion Meal,Dessert,96.71,1,1
8089,323,Hit Bowl,Dessert,146.44,Y,1
8090,571,Manager Meal,Beverage,409.06,N,0
8091,294,Shake Burger,Dessert,95.2,N,Y
8092,902,Prove Meal,Beverage,365.16,Y,N
8093,443,Whom Meal,Starter,340.07,0,
8094,564,Poor Pizza,Beverage,532.2,0,1
8095,894,Group Meal,Starter,137.99,0,
8096,6,You Bowl,Starter,477.81,N,N
8097,767,Weight Bowl,Starter,,0,
8098,365,Painting Meal,Dessert,284.3,0,1
8099,846,Government Pizza,Beverage,383.74,0,N
8100,816,Performance Burger,Main,535.98,N,0
8101,150,Season Pizza,Main,551.98,Y,
8102,430,Difference Pizza,Dessert,527.74,0,N
8103,643,Hair Thali,Dessert,368.4,N,0
8104,245,Under Thali,Starter,405.38,1,N
8105,263,Until Bowl,Main,448.43,0,Y
8106,880,Of Meal,Beverage,421.93,0,Y
8107,546,Rather Pizza,Starter,598.31,Y,0
8108,136,Traditional Thali,Main,164.38,Y,0
8109,213,Television Bowl,Main,544.74,Y,
8110,116,Probably Thali,Dessert,520.96,Y,1
8111,344,Read Meal,Main,347.89,Y,1
8112,268,As Bowl,Main,572.85,Y,N
8113,829,She Thali,Main,,Y,Y
8114,374,Gas Pizza,Beverage,174.25,Y,Y
8115,400,Civil Meal,Starter,565.69,N,
8116,561,Away Burger,Dessert,344.31,1,
8117,444,Animal Thali,Dessert,453.43,N,N
8118,371,Film Bowl,Beverage,247.06,Y,N
8119,526,Better Pizza,Main,381.89,1,N
8120,308,Thought Bowl,Main,306.45,1,1
8121,904,The Meal,Starter,,Y,
8122,708,Pick Pizza,Main,327.87,N,1
8123,673,Voice Burger,Main,396.53,Y,0
8124,502,Look Burger,Main,299.17,Y,1
8125,11,Use Burger,Starter,287.27,1,N
8126,953,Price Meal,Starter,112.04,Y,1
8127,982,Floor Burger,Dessert,440.92,1,Y
8128,348,Management Burger,Beverage,506.96,1,Y
8129,431,Stage Bowl,Beverage,478.22,1,1
8130,519,Production Burger,Starter,360.48,1,Y
8131,826,Price Pizza,Starter,537.13,0,1
8132,411,Rest Burger,Main,412.38,N,0
8133,488,During Burger,Dessert,471.61,0,1
8134,296,Occur Meal,Starter,513.34,1,1
8135,748,Truth Meal,Starter,147.39,Y,
8136,431,Picture Burger,Dessert,177.76,N,N
8137,764,Once Bowl,Starter,243.39,Y,Y
8138,66,Word Burger,Starter,451.82,1,1
8139,977,Interesting Bowl,Beverage,462.85,0,N
8140,411,Without Meal,Main,,1,Y
8141,202,Such Pizza,Beverage,346.17,Y,1
8142,565,Story Thali,Dessert,467.43,0,
8143,41,Plant Thali,Dessert,572.69,Y,
8144,785,Hotel Meal,Dessert,128.07,N,Y
8145,924,Exactly Bowl,Beverage,295.31,0,0
8146,47,True Pizza,Dessert,439.01,Y,0
8147,480,High Bowl,Beverage,188.07,N,Y
8148,128,Difficult Burger,Beverage,464.46,Y,N
8149,24,Will Burger,Main,443.21,1,Y
8150,560,Daughter Meal,Main,566.85,1,N
8151,767,May Meal,Beverage,229.07,N,0
8152,435,Nothing Bowl,Starter,232.61,1,1
8153,190,Model Meal,Dessert,188.15,N,N
8154,166,Short Burger,Dessert,286.78,0,N
8155,786,Spring Bowl,Starter,90.68,1,
8156,495,Determine Meal,Beverage,303.67,1,
8157,116,Visit Burger,Main,454.91,1,0
8158,234,Environmental Bowl,Starter,401.77,N,1
8159,588,Technology Thali,Beverage,540.32,Y,1
8160,909,Fly Burger,Beverage,286.95,0,N
8161,244,Provide Meal,Main,266.65,N,0
8162,657,Education Thali,Main,361.17,N,Y
8163,116,Far Thali,Starter,136.54,1,Y
8164,971,Those Pizza,Beverage,125.93,Y,
8165,151,Why Pizza,Beverage,302.84,Y,1
8166,271,During Pizza,Main,101.51,N,0
8167,984,Beyond Thali,Beverage,208.06,N,
8168,175,What Thali,Beverage,297.3,1,0
8169,77,Increase Meal,Beverage,131.37,1,0
8170,849,Guy Meal,Starter,493.63,N,1
8171,736,Be Burger,Beverage,411.36,1,0
8172,316,Subject Meal,Starter,567.51,N,Y
8173,672,Line Burger,Dessert,317.42,Y,0
8174,157,Heavy Burger,Beverage,471.04,N,Y
8175,6,Thought Bowl,Dessert,538.97,Y,
8176,101,Herself Pizza,Dessert,228.4,N,1
8177,898,Focus Thali,Dessert,572.7,N,Y
8178,124,Defense Pizza,Starter,483.1,1,Y
8179,294,Until Meal,Beverage,530.96,Y,1
8180,528,Better Meal,Main,151.97,Y,0
8181,986,Picture Meal,Main,291.99,Y,
8182,529,Note Bowl,Dessert,319.47,N,0
8183,333,Take Thali,Dessert,515.97,N,Y
8184,783,Nor Bowl,Beverage,355.53,0,1
8185,449,Not Meal,Main,328.42,0,1
8186,764,Analysis Pizza,Beverage,275.51,0,Y
8187,165,Himself Thali,Beverage,191.91,N,1
8188,48,Edge Bowl,Dessert,259.32,Y,Y
8189,932,Wife Pizza,Main,206.16,0,N
8190,404,Mrs Bowl,Dessert,341.24,1,
8191,951,Speak Pizza,Beverage,464.99,N,0
8192,127,College Meal,Beverage,538.05,1,1
8193,108,Guess Bowl,Dessert,512.6,0,1
8194,34,Own Thali,Starter,561.77,N,0
8195,290,Woman Pizza,Beverage,90.55,1,0
8196,846,Center Pizza,Dessert,488.68,N,0
8197,314,Top Thali,Beverage,386.32,Y,0
8198,12,Country Pizza,Main,153.44,Y,Y
8199,121,Tv Meal,Dessert,200.52,1,0
8200,471,Weight Pizza,Dessert,375.36,Y,
8201,940,Hear Bowl,Dessert,135.28,1,Y
8202,731,Toward Burger,Dessert,574.7,Y,0
8203,504,Education Thali,Beverage,285.39,N,N
8204,937,Choice Pizza,Main,511.82,N,N
8205,375,Stock Pizza,Main,595.28,0,N
8206,99,Part Burger,Main,177.87,0,0
8207,908,Her Bowl,Starter,501.69,Y,N
8208,27,Yet Bowl,Main,101.36,1,N
8209,755,Voice Burger,Main,380.6,N,
8210,434,Building Burger,Beverage,483.61,0,1
8211,291,Writer Bowl,Main,422.33,1,1
8212,261,Voice Burger,Starter,310.94,1,Y
8213,658,Safe Thali,Beverage,,1,1
8214,41,Suffer Meal,Dessert,283.96,0,N
8215,987,Participant Pizza,Beverage,318.01,Y,
8216,641,Teach Thali,Starter,540.83,0,Y
8217,290,Three Meal,Beverage,396.5,1,
8218,219,Course Burger,Dessert,226.15,Y,N
8219,610,World Bowl,Starter,83.51,N,N
8220,177,Product Thali,Dessert,112.25,0,N
8221,560,Reality Thali,Main,315.0,0,N
8222,910,Few Pizza,Main,345.36,N,
8223,551,Now Pizza,Main,413.01,1,N
8224,524,Decision Burger,Beverage,274.29,0,1
8225,22,Value Pizza,Main,314.24,1,0
8226,253,Around Pizza,Dessert,437.11,Y,
8227,436,Fly Pizza,Starter,82.41,Y,
8228,774,Wrong Bowl,Main,270.27,1,
8229,550,Product Bowl,Beverage,335.09,Y,
8230,423,Old Burger,Beverage,315.1,1,0
8231,375,Street Meal,Starter,522.59,N,1
8232,819,Interest Thali,Beverage,99.87,Y,0
8233,815,Man Burger,Dessert,538.44,N,0
8234,572,They Thali,Beverage,236.51,0,0
8235,726,Participant Pizza,Beverage,487.54,N,N
8236,951,Same Bowl,Starter,271.2,Y,Y
8237,17,Nation Meal,Main,321.58,1,N
8238,163,Seem Meal,Starter,128.56,0,0
8239,811,Weight Thali,Dessert,493.52,1,1
8240,296,Game Thali,Dessert,415.73,N,1
8241,147,Daughter Bowl,Beverage,176.97,N,1
8242,942,The Bowl,Dessert,246.93,1,Y
8243,681,Guess Burger,Dessert,597.55,1,Y
8244,864,Especially Bowl,Starter,307.3,0,N
8245,655,Fall Meal,Starter,227.34,1,
8246,130,Goal Bowl,Beverage,373.29,1,Y
8247,714,Hour Pizza,Dessert,543.7,1,1
8248,657,There Meal,Starter,551.68,0,0
8249,277,Pressure Burger,Main,530.98,Y,0
8250,899,Project Thali,Starter,310.68,1,Y
8251,125,Sign Meal,Starter,455.37,0,Y
8252,369,Step Pizza,Beverage,120.37,Y,
8253,143,News Meal,Dessert,195.55,1,0
8254,516,Research Bowl,Beverage,112.33,Y,1
8255,674,Degree Meal,Dessert,235.78,0,
8256,221,Save Burger,Beverage,355.08,1,
8257,521,It Bowl,Dessert,503.66,0,0
8258,578,Party Bowl,Dessert,246.92,0,0
8259,234,Bad Thali,Main,118.63,N,0
8260,141,Pretty Thali,Starter,501.66,N,0
8261,491,Administration Pizza,Starter,340.92,N,Y
8262,585,Night Thali,Beverage,255.25,Y,N
8263,865,Price Thali,Starter,342.32,N,N
8264,137,Foot Pizza,Starter,157.85,N,1
8265,413,Discover Bowl,Dessert,548.96,Y,Y
8266,272,Born Pizza,Beverage,499.36,1,Y
8267,810,Congress Meal,Main,599.37,N,
8268,321,Put Meal,Beverage,327.9,0,0
8269,24,Practice Burger,Starter,318.34,1,Y
8270,100,Already Pizza,Main,535.21,N,0
8271,941,Likely Meal,Main,357.57,Y,
8272,192,Wall Meal,Beverage,120.62,N,Y
8273,138,Paper Burger,Beverage,535.24,Y,N
8274,880,Ten Thali,Dessert,557.39,N,Y
8275,963,If Meal,Beverage,542.99,N,0
8276,86,After Meal,Dessert,304.33,0,Y
8277,237,Water Thali,Starter,292.03,N,Y
8278,564,Data Burger,Dessert,314.27,N,
8279,30,Term Thali,Main,512.18,Y,0
8280,251,List Thali,Main,140.89,N,
8281,915,Explain Meal,Main,448.18,Y,
8282,459,Really Thali,Main,578.88,1,N
8283,281,Lot Pizza,Starter,378.79,N,
8284,459,Before Thali,Dessert,341.59,N,1
8285,921,Conference Thali,Main,307.54,Y,0
8286,825,Year Bowl,Dessert,263.17,Y,0
8287,752,Certainly Thali,Main,504.86,N,Y
8288,313,Scientist Pizza,Main,196.75,1,Y
8289,32,Likely Burger,Main,534.96,N,Y
8290,192,Health Meal,Beverage,154.47,1,Y
8291,974,Rather Meal,Beverage,187.17,0,Y
8292,827,Minute Burger,Dessert,346.3,0,
8293,297,Change Pizza,Beverage,349.37,0,Y
8294,162,Somebody Pizza,Dessert,477.85,0,N
8295,95,Free Pizza,Beverage,424.51,N,0
8296,698,Learn Meal,Starter,128.12,1,1
8297,332,Toward Thali,Main,484.31,Y,1
8298,106,Education Burger,Main,252.21,0,1
8299,979,Star Bowl,Dessert,515.61,N,Y
8300,715,When Thali,Starter,131.82,Y,
8301,33,Fill Burger,Beverage,390.98,N,0
8302,882,Organization Thali,Main,566.17,1,1
8303,297,Contain Thali,Beverage,117.55,Y,
8304,61,Nation Bowl,Starter,294.42,Y,1
8305,86,Reflect Thali,Main,228.75,Y,
8306,934,Party Pizza,Main,264.28,0,
8307,594,Today Thali,Beverage,244.03,Y,0
8308,422,Role Pizza,Starter,255.9,N,0
8309,200,Center Thali,Starter,317.85,Y,1
8310,645,All Pizza,Beverage,529.37,N,Y
8311,145,Property Pizza,Beverage,360.72,Y,
8312,106,Notice Pizza,Dessert,209.53,0,1
8313,771,Lawyer Bowl,Dessert,580.01,N,Y
8314,645,Value Pizza,Starter,226.5,0,1
8315,908,Letter Thali,Dessert,509.88,0,Y
8316,390,Science Pizza,Dessert,265.9,1,Y
8317,621,Hard Thali,Starter,111.86,0,0
8318,76,See Burger,Dessert,585.56,N,N
8319,268,Worker Thali,Dessert,114.67,1,1
8320,520,Building Bowl,Starter,405.05,Y,N
8321,930,Her Burger,Starter,130.96,Y,0
8322,296,Step Pizza,Dessert,435.2,0,N
8323,523,Major Thali,Starter,82.56,N,
8324,482,Minute Burger,Main,471.61,Y,0
8325,185,Decide Bowl,Dessert,139.45,1,Y
8326,841,We Burger,Dessert,598.31,N,1
8327,508,Enjoy Pizza,Starter,289.86,1,Y
8328,793,Police Thali,Main,270.64,0,0
8329,364,Help Burger,Dessert,124.06,1,0
8330,867,How Meal,Beverage,467.52,1,N
8331,851,Remain Pizza,Starter,422.18,Y,
8332,416,Single Thali,Dessert,222.15,N,1
8333,114,Join Burger,Starter,277.32,N,N
8334,930,Treatment Pizza,Starter,245.04,N,Y
8335,460,Name Bowl,Dessert,186.9,1,N
8336,142,Walk Bowl,Starter,133.77,1,
8337,879,Prepare Burger,Dessert,268.25,Y,N
8338,740,Again Pizza,Beverage,131.34,1,Y
8339,886,Phone Bowl,Starter,161.72,N,0
8340,35,Cup Thali,Beverage,319.91,1,Y
8341,205,Property Pizza,Beverage,211.31,0,Y
8342,648,Body Thali,Beverage,400.42,1,
8343,814,Wife Burger,Main,416.17,0,1
8344,781,Stage Pizza,Main,100.0,Y,Y
8345,214,Necessary Thali,Dessert,367.64,0,
8346,852,Perhaps Pizza,Starter,101.14,0,N
8347,995,Property Bowl,Dessert,483.33,Y,0
8348,638,Push Pizza,Main,433.85,0,0
8349,689,Side Thali,Beverage,313.85,1,0
8350,374,Purpose Thali,Starter,,1,
8351,407,Couple Bowl,Main,494.61,1,Y
8352,695,Thousand Pizza,Dessert,100.79,0,
8353,430,Eye Pizza,Starter,384.6,N,1
8354,312,Once Thali,Beverage,207.54,0,1
8355,917,Political Thali,Main,177.9,1,
8356,211,Top Meal,Main,344.91,0,
8357,957,Them Bowl,Starter,268.71,Y,
8358,500,Serve Thali,Starter,158.95,0,N
8359,908,Know Meal,Beverage,343.71,Y,N
8360,599,Mrs Bowl,Dessert,508.57,N,1
8361,652,New Meal,Beverage,226.67,Y,N
8362,897,Century Pizza,Beverage,375.97,N,1
8363,94,Analysis Pizza,Dessert,338.7,0,0
8364,507,His Burger,Main,359.35,N,0
8365,610,Building Thali,Starter,479.33,0,
8366,784,Officer Thali,Starter,279.53,1,Y
8367,895,Main Pizza,Dessert,464.73,N,0
8368,310,Food Pizza,Main,236.99,N,
8369,28,Rise Pizza,Beverage,385.19,1,N
8370,710,High Pizza,Beverage,409.53,1,1
8371,892,Radio Burger,Beverage,440.84,0,1
8372,287,Study Thali,Dessert,392.1,0,Y
8373,66,Sure Bowl,Beverage,393.66,Y,N
8374,740,Sure Pizza,Starter,432.87,0,1
8375,610,Foreign Pizza,Starter,443.42,Y,N
8376,395,To Pizza,Beverage,94.68,0,0
8377,882,Far Thali,Main,521.37,Y,Y
8378,707,Style Pizza,Main,105.47,1,
8379,427,Suffer Thali,Dessert,100.23,Y,N
8380,327,Safe Meal,Beverage,213.35,1,N
8381,350,Fund Thali,Dessert,166.33,0,
8382,682,Establish Thali,Starter,585.96,1,Y
8383,945,Both Bowl,Dessert,598.39,Y,Y
8384,488,Significant Thali,Main,428.62,Y,1
8385,985,Officer Burger,Dessert,425.54,Y,0
8386,514,Scientist Burger,Starter,254.53,0,0
8387,308,Weight Meal,Beverage,530.29,0,
8388,400,Watch Thali,Main,297.87,1,N
8389,636,We Thali,Dessert,241.51,Y,
8390,601,Strong Meal,Dessert,126.24,N,1
8391,583,Level Bowl,Starter,598.79,1,N
8392,867,Military Burger,Main,350.02,0,N
8393,709,Detail Bowl,Beverage,287.91,Y,Y
8394,232,Main Meal,Main,352.46,Y,0
8395,867,News Bowl,Dessert,185.34,0,N
8396,419,Law Burger,Main,343.2,Y,1
8397,876,Physical Meal,Main,104.45,N,N
8398,427,Floor Meal,Main,264.1,N,0
8399,512,Before Bowl,Dessert,205.55,0,
8400,956,Page Meal,Beverage,98.34,1,Y
8401,33,Beautiful Meal,Main,519.53,0,N
8402,85,Investment Pizza,Beverage,461.72,1,1
8403,21,Turn Bowl,Starter,158.15,N,
8404,955,Especially Meal,Dessert,195.63,Y,1
8405,266,Beyond Meal,Dessert,204.79,Y,1
8406,975,Others Meal,Starter,388.32,Y,1
8407,970,Term Burger,Dessert,551.39,1,N
8408,721,Important Meal,Starter,465.26,N,1
8409,233,Feel Bowl,Beverage,401.6,N,N
8410,995,Investment Bowl,Starter,130.92,0,0
8411,38,Word Burger,Main,188.78,Y,N
8412,58,Section Bowl,Main,149.81,N,
8413,38,Generation Thali,Beverage,575.27,1,0
8414,983,Maybe Bowl,Main,462.39,Y,
8415,40,And Meal,Starter,144.63,N,Y
8416,54,Want Meal,Main,98.84,Y,N
8417,560,Pick Pizza,Dessert,539.91,N,1
8418,830,Back Thali,Starter,425.13,Y,
8419,151,Big Burger,Beverage,511.04,1,N
8420,156,Culture Meal,Starter,82.31,N,1
8421,359,Want Burger,Main,330.45,N,
8422,174,Region Bowl,Main,598.55,1,0
8423,254,Brother Burger,Dessert,255.82,N,0
8424,318,Manage Burger,Starter,474.4,N,N
8425,662,Realize Pizza,Main,543.77,1,
8426,379,Company Burger,Main,411.98,N,N
8427,355,Into Burger,Main,234.18,N,N
8428,451,Peace Thali,Beverage,272.08,Y,
8429,966,Every Thali,Starter,297.95,N,1
8430,87,Difficult Burger,Beverage,486.12,Y,0
8431,422,Whether Bowl,Main,383.0,Y,Y
8432,770,Money Burger,Dessert,417.05,1,Y
8433,251,Reach Meal,Beverage,103.6,0,N
8434,476,Address Meal,Starter,165.88,1,Y
8435,446,Behavior Burger,Main,522.6,0,N
8436,793,Practice Meal,Beverage,332.71,Y,0
8437,666,Industry Burger,Main,354.59,0,Y
8438,705,Enough Meal,Dessert,250.43,1,1
8439,834,Rock Burger,Starter,581.7,0,Y
8440,883,Always Meal,Starter,228.0,0,Y
8441,96,Establish Bowl,Starter,283.3,N,N
8442,922,Lawyer Bowl,Beverage,558.55,N,N
8443,109,Throw Bowl,Main,393.63,0,0
8444,13,Run Pizza,Beverage,395.57,N,N
8445,940,Almost Bowl,Beverage,597.26,0,0
8446,164,Development Meal,Main,191.51,N,Y
8447,691,Left Meal,Main,461.29,Y,Y
8448,894,Worker Burger,Beverage,325.12,N,
8449,424,Glass Thali,Beverage,132.4,0,1
8450,26,Stock Thali,Starter,397.84,Y,Y
8451,48,End Bowl,Beverage,559.46,1,
8452,588,Everyone Bowl,Starter,199.17,0,0
8453,460,What Pizza,Beverage,532.32,1,N
8454,448,Teach Burger,Starter,376.97,0,
8455,348,Similar Burger,Beverage,111.8,1,1
8456,832,Moment Burger,Main,127.29,N,N
8457,8,Then Meal,Beverage,326.58,Y,
8458,841,Knowledge Meal,Starter,198.81,N,N
8459,671,Argue Thali,Beverage,238.08,Y,1
8460,827,Where Burger,Beverage,325.98,N,0
8461,551,Where Burger,Main,579.93,N,1
8462,991,Safe Burger,Main,227.89,Y,
8463,119,Among Meal,Main,415.32,Y,0
8464,588,Decade Thali,Dessert,510.72,Y,Y
8465,108,Throw Bowl,Beverage,532.9,0,Y
8466,59,Like Bowl,Main,368.24,1,N
8467,322,Democratic Meal,Starter,346.64,0,0
8468,948,Sure Thali,Beverage,522.85,0,
8469,27,Girl Bowl,Beverage,327.95,0,
8470,33,Fill Pizza,Dessert,539.2,0,
8471,154,Tend Pizza,Main,209.41,N,0
8472,910,Too Meal,Beverage,478.83,1,Y
8473,136,Heavy Bowl,Starter,328.58,Y,Y
8474,846,Get Bowl,Beverage,349.0,1,Y
8475,802,Air Burger,Dessert,149.31,0,Y
8476,672,Table Meal,Starter,489.74,Y,0
8477,205,Security Bowl,Beverage,522.73,Y,N
8478,383,List Meal,Starter,368.97,Y,1
8479,364,Forward Pizza,Starter,346.09,N,N
8480,51,Say Pizza,Beverage,252.41,0,
8481,105,Here Thali,Beverage,549.09,1,N
8482,129,Final Burger,Dessert,316.97,N,Y
8483,152,Every Meal,Dessert,377.19,Y,0
8484,988,Development Pizza,Dessert,474.28,N,N
8485,166,Other Meal,Main,275.47,0,0
8486,823,Really Thali,Starter,,0,Y
8487,18,Dog Burger,Starter,242.37,N,
8488,197,Direction Meal,Main,591.19,0,Y
8489,828,Us Bowl,Dessert,526.81,N,0
8490,526,Figure Meal,Dessert,367.72,0,1
8491,834,Indeed Pizza,Dessert,465.33,Y,N
8492,671,Officer Meal,Starter,236.94,N,N
8493,547,Pretty Bowl,Main,173.05,0,1
8494,279,Everything Burger,Starter,206.29,Y,
8495,776,Such Meal,Beverage,549.51,N,
8496,267,Cell Meal,Dessert,552.39,1,1
8497,901,Certainly Thali,Starter,,0,0
8498,625,Every Meal,Starter,571.24,1,Y
8499,332,Free Burger,Starter,277.92,0,Y
8500,105,Spring Bowl,Dessert,408.83,0,1
8501,89,Physical Burger,Dessert,399.38,1,Y
8502,457,Rest Burger,Main,448.59,Y,0
8503,732,American Pizza,Dessert,242.56,0,Y
8504,225,Amount Thali,Beverage,480.02,N,0
8505,546,They Bowl,Beverage,529.85,N,N
8506,818,Market Thali,Main,361.44,0,
8507,289,Five Meal,Main,466.78,1,1
8508,205,Ball Pizza,Starter,405.14,Y,Y
8509,614,Couple Meal,Beverage,108.69,0,0
8510,220,Fish Pizza,Main,412.52,0,0
8511,421,Thousand Pizza,Main,329.84,N,N
8512,773,Respond Meal,Main,122.44,1,
8513,188,Direction Pizza,Starter,419.81,0,0
8514,338,Myself Burger,Dessert,247.21,Y,Y
8515,645,Address Meal,Starter,297.66,Y,Y
8516,80,Send Bowl,Beverage,111.44,N,
8517,434,Measure Thali,Main,522.98,0,1
8518,101,Service Burger,Main,500.34,1,Y
8519,957,Whatever Meal,Main,372.22,N,0
8520,469,Show Burger,Dessert,519.75,1,N
8521,324,Score Meal,Starter,381.74,1,1
8522,218,Report Thali,Main,540.58,Y,N
8523,112,Stand Meal,Dessert,304.03,0,
8524,908,Remember Burger,Beverage,125.17,N,N
8525,307,Your Bowl,Dessert,418.72,N,0
8526,853,Clear Burger,Dessert,470.4,1,N
8527,771,Weight Pizza,Starter,,Y,Y
8528,569,Couple Thali,Starter,259.66,1,Y
8529,941,Sense Thali,Main,398.02,1,Y
8530,680,Gas Pizza,Dessert,274.04,1,0
8531,202,Trade Burger,Main,593.51,0,0
8532,486,Line Burger,Beverage,516.38,Y,N
8533,485,Office Meal,Beverage,582.54,1,1
8534,50,Rock Bowl,Beverage,181.23,0,1
8535,829,Sort Bowl,Beverage,501.13,1,0
8536,807,Others Meal,Main,159.25,Y,Y
8537,129,Age Bowl,Beverage,225.48,1,N
8538,176,Friend Meal,Dessert,390.24,Y,0
8539,781,Low Bowl,Starter,228.65,Y,
8540,185,Security Meal,Starter,416.86,Y,
8541,258,Majority Pizza,Starter,411.99,N,0
8542,967,Girl Meal,Main,219.01,1,1
8543,844,Wrong Meal,Starter,131.3,N,N
8544,692,Daughter Burger,Beverage,423.26,0,0
8545,187,Most Thali,Beverage,597.53,0,0
8546,947,Area Pizza,Dessert,377.68,1,1
8547,242,Instead Burger,Dessert,492.12,Y,Y
8548,58,Decide Pizza,Main,135.62,N,0
8549,772,Alone Meal,Main,106.79,1,N
8550,452,Else Bowl,Dessert,206.08,Y,Y
8551,37,Home Bowl,Starter,474.99,0,1
8552,779,Resource Meal,Dessert,432.8,N,Y
8553,252,Blue Pizza,Main,514.46,0,1
8554,134,Tree Thali,Starter,351.35,0,N
8555,281,Thus Thali,Beverage,445.96,N,0
8556,527,Challenge Meal,Starter,401.35,1,
8557,96,Car Burger,Dessert,494.3,1,N
8558,569,Floor Pizza,Main,567.84,Y,
8559,723,Claim Thali,Main,469.64,N,N
8560,955,At Thali,Main,455.38,N,0
8561,921,Project Meal,Main,471.21,1,
8562,826,Brother Meal,Dessert,268.49,N,0
8563,38,Morning Bowl,Dessert,459.76,N,
8564,387,Support Pizza,Dessert,175.81,1,0
8565,271,By Pizza,Dessert,402.96,Y,Y
8566,601,Success Pizza,Starter,264.47,1,N
8567,743,Building Pizza,Dessert,334.47,1,0
8568,815,Find Burger,Beverage,500.06,0,N
8569,924,Peace Bowl,Dessert,204.33,Y,0
8570,137,Notice Bowl,Beverage,220.51,N,N
8571,712,Individual Bowl,Main,475.08,N,0
8572,417,Describe Bowl,Dessert,478.68,Y,1
8573,646,Fire Meal,Beverage,573.44,Y,0
8574,632,Sell Pizza,Main,581.38,Y,0
8575,89,Have Thali,Main,122.3,0,1
8576,811,Which Thali,Main,542.05,1,N
8577,648,Time Pizza,Dessert,485.47,N,N
8578,668,You Bowl,Dessert,596.45,0,
8579,281,Resource Meal,Main,450.52,N,Y
8580,653,Lead Thali,Beverage,477.09,Y,
8581,10,Act Bowl,Dessert,539.46,0,Y
8582,654,Fish Burger,Beverage,385.44,Y,
8583,788,Doctor Pizza,Dessert,166.77,N,1
8584,95,Push Bowl,Beverage,560.54,0,1
8585,560,Early Meal,Dessert,430.39,0,Y
8586,379,Increase Thali,Beverage,180.54,N,N
8587,89,Data Bowl,Dessert,172.22,1,0
8588,189,So Meal,Beverage,532.64,0,Y
8589,557,Performance Bowl,Starter,579.55,1,0
8590,633,Need Bowl,Main,250.98,0,
8591,610,Game Meal,Main,568.63,Y,0
8592,104,Authority Bowl,Dessert,255.73,1,
8593,188,Economy Meal,Main,158.26,Y,0
8594,814,Memory Meal,Main,218.79,N,
8595,469,Interest Pizza,Beverage,549.18,0,Y
8596,704,Local Bowl,Main,294.2,1,1
8597,187,Southern Thali,Dessert,323.77,Y,0
8598,353,Site Thali,Main,476.9,1,
8599,774,Late Burger,Starter,,N,1
8600,823,Reveal Meal,Beverage,580.13,1,N
8601,132,Quite Meal,Starter,453.24,0,0
8602,669,View Meal,Starter,381.19,N,Y
8603,431,Tax Bowl,Main,120.33,N,0
8604,75,Land Bowl,Dessert,562.07,N,N
8605,188,Person Bowl,Beverage,347.67,Y,N
8606,410,Forget Pizza,Beverage,194.6,0,0
8607,894,Military Burger,Beverage,497.36,0,Y
8608,32,Magazine Burger,Main,114.43,1,
8609,703,Produce Meal,Beverage,255.24,1,Y
8610,856,Action Pizza,Dessert,565.26,1,0
8611,332,Pretty Thali,Beverage,431.58,N,N
8612,499,Imagine Meal,Beverage,388.82,Y,0
8613,830,Name Meal,Dessert,538.03,N,N
8614,650,Stuff Meal,Beverage,146.3,0,0
8615,472,Memory Thali,Beverage,363.15,1,Y
8616,489,Now Thali,Main,95.68,0,Y
8617,809,Success Meal,Beverage,183.54,N,Y
8618,217,Give Meal,Dessert,128.98,1,
8619,156,Mention Burger,Starter,125.2,1,1
8620,53,Garden Meal,Beverage,,N,
8621,452,Particular Meal,Dessert,162.31,N,
8622,702,Various Thali,Main,139.01,1,0
8623,379,Actually Meal,Dessert,209.04,N,N
8624,607,Record Pizza,Beverage,339.17,1,N
8625,299,Technology Meal,Main,332.29,N,Y
8626,146,Course Burger,Main,445.59,0,
8627,123,Discuss Thali,Starter,180.91,0,
8628,165,Suffer Burger,Beverage,448.62,N,0
8629,936,Word Bowl,Main,191.47,1,
8630,813,Heart Burger,Dessert,504.75,1,Y
